site,date_observed,genus,species,id,leaf_breaking_bud_observed,leaf_breaking_bud_intensity,leaf_observed,leaf_intensity,leaf_iNocreasiNog_size_observed,leaf_increasing_size_intensity,leaf_color_observed,leaf_color_intensity,leaf_falliNog_observed,flower_buds_observed,flower_buds_intensity,flower_opeNo_observed,flower_open_intensity,flower_pollen_release_observed,flower_pollen_release_intensity,fruit_observed,fruit_intensity,fruit_ripe_observed,fruit_ripe_intensity,fruit_drop_observed,fruit_drop_intensity,notes_observer,notes_entry,year,num_records
Oak Collection,4/11/2018,Quercus,macrocarpa,696-2006*9,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3558
Oak Collection,4/11/2018,Quercus,macrocarpa,702-2006*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3559
Oak Collection,4/11/2018,Quercus,macrocarpa,702-2006*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3560
Oak Collection,4/11/2018,Quercus,macrocarpa,704-2006*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3561
Oak Collection,4/11/2018,Quercus,marilandica,1134-2004*5,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3562
Oak Collection,4/11/2018,Quercus,mongolica,852-2005*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3563
Oak Collection,4/11/2018,Quercus,mongolica,852-2005*6,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3564
Oak Collection,4/11/2018,Quercus,palustris,1186-2004*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3565
Oak Collection,4/11/2018,Quercus,palustris,1186-2004*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3566
Oak Collection,4/11/2018,Quercus,palustris,1186-2004*3,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3567
Oak Collection,4/11/2018,Quercus,palustris,573-40*7,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3568
Oak Collection,4/11/2018,Quercus,palustris,573-40*8,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3569
Oak Collection,4/11/2018,Quercus,warei,707-2006*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3570
Oak Collection,4/12/2018,Quercus,alba,134-U*60,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3571
Oak Collection,4/12/2018,Quercus,alba,134-U*61,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3572
Oak Collection,4/12/2018,Quercus,dalechampii,286-97*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3573
Oak Collection,4/12/2018,Quercus,dalechampii,286-97*2,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3574
Oak Collection,4/12/2018,Quercus,ellipsoidalis,204-92*4,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3575
Oak Collection,4/12/2018,Quercus,marilandica,305-94*2,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3576
Oak Collection,4/12/2018,Quercus,marilandica,305-94*3,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3577
Oak Collection,4/12/2018,Quercus,marilandica,305-94*4,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3578
Oak Collection,4/12/2018,Quercus,marilandica,362-96*2,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3579
Oak Collection,4/12/2018,Quercus,montana,657-33*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3580
Oak Collection,4/12/2018,Quercus,prinoides,365-2007*3,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3581
Oak Collection,4/12/2018,Quercus,prinoides,365-2007*4,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3582
Oak Collection,4/12/2018,Quercus,prinoides,365-2007*7,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3583
Oak Collection,5/12/2018,Quercus,prinoides,365-2007*8,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3584
Oak Collection,4/12/2018,Quercus,rubra,NA,?,0,?,0%,?,0%,No,0%,No,?,0,No,0,No,None,No,0,No,0,No,0,Tall tree.  Hard to examine leaf buds,,2018,3585
Oak Collection,4/12/2018,Quercus,shumardii,540-96*3,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3586
Oak Collection,4/12/2018,Quercus,shumardii,540-96*4,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3587
Oak Collection,4/12/2018,Quercus,velutina,185-92*4,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3588
Oak Collection,4/12/2018,Quercus,velutina,185-92*5,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3589
Oak Collection,4/11/2018,Quercus,aliena,392-2011*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3590
Oak Collection,4/11/2018,Quercus,aliena,392-2011*3,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3591
Oak Collection,4/11/2018,Quercus,imbricaria,1183-2004*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3592
Oak Collection,4/11/2018,Quercus,imbricaria,1183-2004*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3593
Oak Collection,4/11/2018,Quercus,gambelii,145-75*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3594
Oak Collection,4/11/2018,Quercus,gambelii,145-75*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3595
Oak Collection,4/11/2018,Quercus,michauxii,539-96*3,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3596
Oak Collection,4/11/2018,Quercus,michauxii,539-96*5,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3597
Oak Collection,4/11/2018,Quercus,palustris,1484-35*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3598
Oak Collection,4/11/2018,Quercus,runcinata,502-36*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3599
Oak Collection,4/11/2018,Quercus,saulii,580-32*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3600
Oak Collection,4/11/2018,Quercus,exacta,501-36*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3601
Oak Collection,4/11/2018,Quercus,aliena,340-2002*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3602
Oak Collection,4/11/2018,Quercus,aliena,340-2002*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3603
Oak Collection,4/11/2018,Quercus,gambelii,145-75*8,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3604
Oak Collection,4/11/2018,Quercus,subfalcata,656-32*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3605
Oak Collection,4/11/2018,Quercus,variabilis,343-2002*5,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3606
Oak Collection,4/11/2018,Quercus,acutissima,463-55*3,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3607
Oak Collection,4/11/2018,Quercus,acutissima,463-55*4,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3608
Oak Collection,4/11/2018,Quercus,acutissima,644-33*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3609
Oak Collection,4/11/2018,Quercus,alba,239-42*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3610
Oak Collection,4/11/2018,Quercus,acutissima,797-53*3,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3611
Oak Collection,4/11/2018,Quercus,buckleyi,417-45*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3612
Oak Collection,4/11/2018,Quercus,cerris,523-2000*2,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3613
Oak Collection,4/11/2018,Quercus,coccinea,1173-2004*5,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3614
Oak Collection,4/11/2018,Quercus,coccinea,1173-2004*4,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3615
Oak Collection,4/11/2018,Quercus,alba,134-U*6,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3616
Oak Collection,4/11/2018,Quercus,sternbergii,401-2008*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3617
Oak Collection,4/11/2018,Quercus,shumardii,540-96*2,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3618
Oak Collection,4/11/2018,Quercus,rubra,64-92*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3619
Oak Collection,4/11/2018,Quercus,pubescens,27-2007*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3620
Oak Collection,4/11/2018,Quercus,pyrenaica,200-99*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3621
Oak Collection,4/11/2018,Quercus,velutina,50-2004*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3622
Oak Collection,4/11/2018,Quercus,montana,606-2000*2,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3623
Oak Collection,4/11/2018,Quercus,montana,606-2000*3,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3624
Oak Collection,4/11/2018,Quercus,montana,606-2000*4,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3625
Oak Collection,4/11/2018,Quercus,macrocarpa,297-2002*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3626
Oak Collection,4/11/2018,Quercus,macrocarpa,138-U*4,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3627
Oak Collection,4/11/2018,Quercus,variabilis,339-2002*3,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3628
Oak Collection,4/11/2018,Quercus,variabilis,339-2002*4,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3629
Oak Collection,4/11/2018,Quercus,serrata,34-2003*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3630
Oak Collection,4/11/2018,Quercus,serrata,65-2008*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3631
Oak Collection,4/11/2018,Quercus,muehlenbergii,65-92*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3632
Oak Collection,4/11/2018,Quercus,muehlenbergii,65-92*2,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3633
Oak Collection,4/11/2018,Quercus,ilicifolia,260-93*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3634
Oak Collection,4/11/2018,Quercus,ilicifolia,260-93*2,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3635
Oak Collection,4/11/2018,Quercus,dentata,4-2008*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3636
Oak Collection,4/11/2018,Quercus,dentata,4-2008*2,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3637
Oak Collection,4/11/2018,Quercus,dentata,4-2008*3,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3638
Oak Collection,4/11/2018,Quercus,dentata,4-2008*4,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3639
Oak Collection,4/11/2018,Quercus,dentata,4-2008*5,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3640
Oak Collection,4/10/2018,Quercus,alba,134-U*66,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3641
Oak Collection,4/10/2018,Quercus,alba,134-U*67,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3642
Oak Collection,4/10/2018,Quercus,alba,134-U*7,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3643
Oak Collection,4/10/2018,Quercus,alba,862-34*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3644
Oak Collection,4/10/2018,Quercus,bebbiana,422-48*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3645
Oak Collection,4/10/2018,Quercus,bebbiana,749-34*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3646
Oak Collection,4/10/2018,Quercus,castaneifolia,18-2012*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3647
Oak Collection,4/10/2018,Quercus,deamii,1258-26*3,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3648
Oak Collection,4/10/2018,Quercus,lyrata,179-95*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3649
Oak Collection,4/10/2018,Quercus,macranthera,19-2012*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3650
Oak Collection,4/10/2018,Quercus,macrocarpa,1261-26*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3651
Oak Collection,4/10/2018,Quercus,macrocarpa,1516-35*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3652
Oak Collection,4/10/2018,Quercus,macrocarpa,2390-26*2,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3653
Oak Collection,4/10/2018,Quercus,michauxii,476-42*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3654
Oak Collection,4/10/2018,Quercus,mongolica,333-94*4,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3655
Oak Collection,4/10/2018,Quercus,mongolica,343-94*5,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3656
Oak Collection,4/10/2018,Quercus,montana,465-37*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3657
Oak Collection,4/10/2018,Quercus,palustris,13-35*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3658
Oak Collection,4/10/2018,Quercus,robur,255-99*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3659
Oak Collection,4/10/2018,Quercus,rubra,354-37*1,No,0,No,0%,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,3660
Oak Collection,4/14/2018,Quercus,alba,304-94*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3661
Oak Collection,4/14/2018,Quercus,alba,304-94*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3662
Oak Collection,4/14/2018,Quercus,bicolor,214-91*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3663
Oak Collection,4/14/2018,Quercus,imbricaria,1512-35*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3664
Oak Collection,4/14/2018,Quercus,imbricaria,1512-35*3,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3665
Oak Collection,4/14/2018,Quercus,macrocarpa,138-U*7,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3666
Oak Collection,4/14/2018,Quercus,marilandica,362-96*7,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3667
Oak Collection,4/14/2018,Quercus,marilandica,362-96*8,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3668
Oak Collection,4/14/2018,Quercus,marilandica,362-96*9,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3669
Oak Collection,4/14/2018,Quercus,mongolica,403-97*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3670
Oak Collection,4/14/2018,Quercus,montana,256-42*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3671
Oak Collection,4/14/2018,Quercus,muehlenbergii,215-91*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3672
Oak Collection,4/14/2018,Quercus,muehlenbergii,215-91*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3673
Oak Collection,4/14/2018,Quercus,muehlenbergii,704-46*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3674
Oak Collection,4/14/2018,Quercus,muehlenbergii,704-46*3,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3675
Oak Collection,4/14/2018,Quercus,muehlenbergii,704-46*4,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3676
Oak Collection,4/14/2018,Quercus,schuettei,928-62*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3677
Oak Collection,4/14/2018,Quercus,shumardii,1513-35*5,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,3678
Oak Collection,4/13/2018,Quercus,bicolor,513-25*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3679
Oak Collection,4/13/2018,Quercus,fernowii,1643-35*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3680
Oak Collection,4/13/2018,Quercus,lyrata,517-2000*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3681
Oak Collection,4/13/2018,Quercus,macrocarpa,132-2015*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3682
Oak Collection,4/13/2018,Quercus,macrocarpa,2390-26*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3683
Oak Collection,4/13/2018,Quercus,macrocarpa,696-2006*4,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3684
Oak Collection,4/13/2018,Quercus,michauxii,645-48*1,?,NA,?,NA,?,NA,?,NA,?,?,NA,?,NA,?,NA,?,NA,?,NA,?,NA,BZ_entered,,2018,3685
Oak Collection,4/13/2018,Quercus,montana,140-U*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3686
Oak Collection,4/13/2018,Quercus,montana,602-2000*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3687
Oak Collection,4/13/2018,Quercus,montana,602-2000*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3688
Oak Collection,4/13/2018,Quercus,montana,602-2000*3,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3689
Oak Collection,4/13/2018,Quercus,muehlenbergii,661-32*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3690
Oak Collection,4/13/2018,Quercus,palustris,1038-65*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3691
Oak Collection,4/13/2018,Quercus,palustris,1164-22*5,?,NA,?,NA,?,NA,?,NA,?,?,NA,?,NA,?,NA,?,NA,?,NA,?,NA,"BZ_entered; first entered no's then realized they should be ""?""",,2018,3692
Oak Collection,4/13/2018,Quercus,palustris,1164-22*6,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3693
Oak Collection,4/13/2018,Quercus,palustris,139-U*3,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3694
Oak Collection,4/13/2018,Quercus,robur,701-57*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3695
Oak Collection,4/13/2018,Quercus,shumardii,1513-35*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3696
Oak Collection,4/13/2018,Quercus,shumardii,575-40*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3697
Oak Collection,4/16/2018,Quercus,bebbiana,706-72*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3698
Oak Collection,4/16/2018,Quercus,laurifolia,169-2015*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3699
Oak Collection,4/16/2018,Quercus,lusitanica,18-2011*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3700
Oak Collection,4/16/2018,Quercus,lusitanica,18-2011*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3701
Oak Collection,4/16/2018,Quercus,lusitanica,18-2011*3,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3702
Oak Collection,4/16/2018,Quercus,macranthera,19-2012*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3703
Oak Collection,4/16/2018,Quercus,macrocarpa,1261-26*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3704
Oak Collection,4/16/2018,Quercus,macrocarpa,752-34*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3705
Oak Collection,4/16/2018,Quercus,macrocarpa,752-34*4,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3706
Oak Collection,4/16/2018,Quercus,marilandica,258-95*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3707
Oak Collection,4/16/2018,Quercus,pagoda,700-46*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3708
Oak Collection,4/16/2018,Quercus,pagoda,700-46*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,BZ_entered,,2018,3709
