"","X","date_observed","genus","species","id","leaf_breaking_bud_observed","leaf_breaking_bud_intensity","leaf_observed","leaf_intensity","leaf_increasing_size_observed","leaf_increasing_size_intensity","leaf_color_observed","leaf_color_intensity","leaf_falling_observed","flower_buds_observed","flower_buds_intensity","flower_open_observed","flower_open_intensity","fruit_observed","fruit_intensity","fruit_ripe_observed","fruit_ripe_intensity","fruit_drop_observed","fruit_drop_intensity","notes_observer","notes_entry","month","date"
"1768",1768,"8/24/2017","Quercus","ilicifolia","260-93*2",0,"0",1,">95%",0,"0",1,"50-74%",1,0,"0",0,"0",1,">10000",0,"0",1,"11-100","0","0",8,24
"1769",1769,"8/24/2017","Quercus","velutina","185-92*4",0,"0",1,">95%",0,"0",1,"5-24%",1,0,"0",0,"0",1,"1001-10000",0,"0",1,"101-1000","0","0",8,24
"1770",1770,"8/24/2017","Quercus","velutina","185-92*5",0,"0",1,">95%",0,"0",1,"25-49%",1,0,"0",0,"0",1,"11-100",0,"0",1,"11-100","0","0",8,24
"1771",1771,"8/24/2017","Quercus","alba","134-U*60",0,"0",1,">95%",0,"0",1,"5-24%",1,0,"0",0,"0",1,">10000",0,"0",1,"11-100","0","0",8,24
"1772",1772,"8/24/2017","Quercus","ellipsoidalis","204-92*4",0,"0",1,">95%",0,"0",1,"5-24%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,24
"1773",1773,"8/24/2017","Quercus","robur","21-2012*2",0,"0",1,">95%",0,"0",1,"75-94%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,24
"1774",1774,"8/24/2017","Quercus","velutina","185-92*2",0,"0",1,">95%",0,"0",1,"25-49%",1,0,"0",0,"0",1,"101-1000",0,"0",1,"03-10","0","0",8,24
"1775",1775,"8/24/2017","Quercus","dalechampii","286-97*1",0,"0",1,">95%",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,24
"1776",1776,"8/24/2017","Quercus","dalechampii","286-97*2",0,"0",1,">95%",0,"0",1,"75-94%",1,0,"0",0,"0",1,"03-10",0,"0",0,"0","0","0",8,24
"1777",1777,"8/24/2017","Quercus","marilandica","305-94*2",0,"0",1,">95%",0,"0",1,"50-74%",1,0,"0",0,"0",1,"1001-10000",0,"0",1,"101-1000","0","0",8,24
"1778",1778,"8/24/2017","Quercus","prinoides","365-2007*3",0,"0",1,">95%",0,"0",1,"<5%",1,0,"0",0,"0",1,"101-1000",0,"0",1,"03-10","0","0",8,24
"1779",1779,"8/24/2017","Quercus","lyrata","179-95*1",0,"0",1,">95%",0,"0",1,"50-74%",1,0,"0",0,"0",1,"101-1000",0,"0",0,"0","0","0",8,24
"1780",1780,"8/24/2017","Quercus","ellipsoidalis","204-92*1",0,"0",1,"75-94%",0,"0",1,"75-94%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,24
"1781",1781,"8/24/2017","Quercus","alba","684-33*1",0,"0",1,">95%",0,"0",1,"25-49%",1,0,"0",0,"0",1,">10000",0,"0",1,"11-100","0","0",8,24
"1782",1782,"8/24/2017","Quercus","prinoides","768-54*1",0,"0",1,">95%",0,"0",1,"25-49%",1,0,"0",0,"0",1,"101-1000",0,"0",1,"03-10","0","0",8,24
"1783",1783,"8/24/2017","Quercus","prinoides","742-51*1",0,"0",1,">95%",0,"0",1,"5-24%",1,0,"0",0,"0",1,"101-1000",0,"0",1,"11-100","0","0",8,24
"1784",1784,"8/28/2017","Quercus","shumardii","575-40*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",8,28
"1785",1785,"8/28/2017","Quercus","michauxii","645-48*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","Unable to find acorns","0",8,28
"1786",1786,"8/28/2017","Quercus","montana","606-2000*4",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1787",1787,"8/28/2017","Quercus","lyrata","517-2000*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1788",1788,"8/28/2017","Quercus","montana","602-2000*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",8,28
"1789",1789,"8/28/2017","Quercus","coccinea","1173-2004*4",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1790",1790,"8/28/2017","Quercus","coccinea","1173-2004*5",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1791",1791,"8/28/2017","Quercus","pyrenaica","200-99*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1792",1792,"8/28/2017","Quercus","petraea","20-2012*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1793",1793,"8/28/2017","Quercus","rubra","64-92*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",8,28
"1794",1794,"8/28/2017","Quercus","palustris","1164-22*6",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","0","0",8,28
"1795",1795,"8/28/2017","Quercus","palustris","77-72*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,">10000",0,"0",0,"0","0","0",8,28
"1796",1796,"8/28/2017","Quercus","robur","400-2009*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","Unable to find acorns","0",8,28
"1797",1797,"8/28/2017","Quercus","shumardii","1513-35*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","0","0",8,28
"1798",1798,"8/28/2017","Quercus","shumardii","10-2008*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1799",1799,"8/28/2017","Quercus","marilandica","1134-2004*5",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1800",1800,"8/28/2017","Quercus","macrocarpa","597-2001*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1801",1801,"8/28/2017","Quercus","macrocarpa","696-2006*8",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1802",1802,"8/28/2017","Quercus","petraea","258-2004*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1803",1803,"8/28/2017","Quercus","imbricaria","1183-2004*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1804",1804,"8/28/2017","Quercus","palustris","573-40*7",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",8,28
"1805",1805,"8/28/2017","Quercus","ellipsoidalis","437-2004*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1806",1806,"8/28/2017","Quercus","coccinea","435-2004*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1807",1807,"8/28/2017","Quercus","georgiana","49-2002*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",8,28
"1808",1808,"8/28/2017","Quercus","bicolor","135-U*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","0","0",8,28
"1809",1809,"8/28/2017","Quercus","lobata","526-2000*4",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1810",1810,"8/28/2017","Quercus","georgiana","49-2002*4",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",8,28
"1811",1811,"8/28/2017","Quercus","georgiana","49-2002*5",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",8,28
"1812",1812,"8/28/2017","Quercus","petraea","498-2005*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,28
"1813",1813,"8/28/2017","Quercus","lyrata","1133-2004*1",0,"0",1,">95%",0,"0",1,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","Leaves turning yellow","0",8,28
"1814",1814,"8/28/2017","Quercus","gambelii","145-75*2",0,"0",1,">95%",0,"0",1,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","leaves turning brown","0",8,28
"1815",1815,"8/28/2017","Quercus","michauxii","539-96*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","Leaves brown at tip","0",8,28
"1816",1816,"8/28/2017","Quercus","gambelii","145-75*1",0,"0",1,">95%",0,"0",1,"5-24%",0,0,"0",0,"0",1,"11-100",0,"0",0,"0","Small brown spots on leaves","0",8,28
"1817",1817,"8/28/2017","Quercus","michauxii","539-96*5",0,"0",1,">95%",0,"0",1,"5-24%",0,0,"0",0,"0",0,"0",0,"0",0,"0","75% dead","0",8,28
"1818",1818,"8/28/2017","Quercus","gambelii","145-75*8",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"11-100",0,"0",0,"0","Small brown spots on leaves","0",8,28
"1819",1819,"8/28/2017","Quercus","subfalcata","656-32*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",8,28
"1820",1820,"8/28/2017","Quercus","stellata","210-91*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",8,28
"1821",1821,"8/28/2017","Quercus","robur","180-93*8",0,"0",1,">95%",0,"0",1,"25-49%",0,0,"0",0,"0",1,"03-10",0,"0",0,"0","Yellow at top of tree","0",8,28
"1822",1822,"8/28/2017","Quercus","hartwissiana","27-95*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","0","0",8,28
"1823",1823,"8/28/2017","Quercus","alba","304-94*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","Small brown spots on leaves","0",8,28
"1824",1824,"8/28/2017","Quercus","muehlenbergii","215-91*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","Small brown spots on leaves","0",8,28
"1825",1825,"8/28/2017","Quercus","phellos","109-74*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","No tag","0",8,28
"1826",1826,"8/28/2017","Quercus","stellata","212-91*2",0,"0",1,">95%",0,"0",1,"50-74%",0,0,"0",0,"0",1,"11-100",0,"0",0,"0","Leaves turning green/yellow","0",8,28
"1827",1827,"8/28/2017","Quercus","stellata","212-91*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",8,28
"1828",1828,"8/28/2017","Quercus","marilandica","362-96*7",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",8,28
"1829",1829,"8/28/2017","Quercus","muehlenbergii","704-46*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",8,28
"1830",1830,"8/28/2017","Quercus","muehlenbergii","704-46*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",8,28
"1831",1831,"8/28/2017","Quercus","imbricaria","1512-35*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","Branches too high to see any fruit","0",8,28
"1832",1832,"8/28/2017","Quercus","bicolor","214-91*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"03-10",0,"0",0,"0","Gall leaves brown at tip - oak wilt?","0",8,28
"1833",1833,"8/28/2017","Quercus","bicolor","214-91*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","0","0",8,28
"1834",1834,"8/28/2017","Quercus","imbricaria","523-32*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",8,28
"1835",1835,"8/31/2017","Quercus","robur","400-2009*1",0,"0",1,"50-74%",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,31
"1836",1836,"8/31/2017","Quercus","petraea","20-2012*1",0,"0",1,"75-94%",0,"0",1,"75-94%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,31
"1837",1837,"8/31/2017","Quercus","montana","657-33*1",0,"0",1,"50-74%",0,"0",1,"25-49%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,31
"1838",1838,"8/31/2017","Quercus","rubra","466-37*1",0,"0",1,"75-94%",0,"0",1,"5-24%",1,0,"0",0,"0",1,"101-1000",1,"0",1,"11-100","0","0",8,31
"1839",1839,"8/31/2017","Quercus","rubra","354-37*1",0,"0",1,"75-94%",0,"0",1,"25-49%",1,0,"0",0,"0",1,"101-1000",1,"0",1,"11-100","0","0",8,31
"1840",1840,"8/31/2017","Quercus","ilicifolia","260-93*1",0,"0",1,"75-94%",0,"0",1,"25-49%",1,0,"0",0,"0",1,"101-1000",1,"0",1,"03-10","0","0",8,31
"1841",1841,"8/31/2017","Quercus","ilicifolia","260-93*2",0,"0",1,"75-94%",0,"0",1,"50-74%",1,0,"0",0,"0",1,">10000",1,"0",1,"11-100","0","0",8,31
"1842",1842,"8/31/2017","Quercus","velutina","185-92*4",0,"0",1,"75-94%",0,"0",1,"5-24%",1,0,"0",0,"0",1,"1001-10000",1,"0",1,"101-1000","0","0",8,31
"1843",1843,"8/31/2017","Quercus","velutina","185-92*5",0,"0",1,"75-94%",0,"0",1,"25-49%",1,0,"0",0,"0",1,"11-100",1,"0",1,"11-100","0","0",8,31
"1844",1844,"8/31/2017","Quercus","alba","134-U*60",0,"0",1,"75-94%",0,"0",1,"5-24%",1,0,"0",0,"0",1,">10000",1,"0",1,"101-1000","0","0",8,31
"1845",1845,"8/31/2017","Quercus","ellipsoidalis","204-92*4",0,"0",1,"75-94%",0,"0",1,"5-24%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,31
"1846",1846,"8/31/2017","Quercus","robur","21-2012*2",0,"0",1,"50-74%",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,31
"1847",1847,"8/31/2017","Quercus","velutina","185-92*2",0,"0",1,"50-74%",0,"0",1,"25-49%",1,0,"0",0,"0",1,"101-1000",1,"0",1,"03-10","0","0",8,31
"1848",1848,"8/31/2017","Quercus","dalechampii","286-97*1",0,"0",1,"50-74%",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,31
"1849",1849,"8/31/2017","Quercus","dalechampii","286-97*2",0,"0",1,"75-94%",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,31
"1850",1850,"8/31/2017","Quercus","marilandica","305-94*2",0,"0",1,"75-94%",0,"0",1,"50-74%",1,0,"0",0,"0",1,"101-1000",1,"0",1,"11-100","0","0",8,31
"1851",1851,"8/31/2017","Quercus","prinoides","365-2007*3",0,"0",1,"75-94%",0,"0",1,"<5%",1,0,"0",0,"0",1,"101-1000",1,"0",1,"03-10","No tag","0",8,31
"1852",1852,"8/31/2017","Quercus","lyrata","179-95*1",0,"0",1,"50-74%",0,"0",1,"50-74%",1,0,"0",0,"0",1,"11-100",1,"0",0,"0","0","0",8,31
"1853",1853,"8/31/2017","Quercus","ellipsoidalis","204-92*1",0,"0",1,"50-74%",0,"0",1,"75-94%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",8,31
"1854",1854,"8/31/2017","Quercus","alba","684-33*1",0,"0",1,"75-94%",0,"0",1,"25-49%",1,0,"0",0,"0",1,"101-1000",1,"0",1,"11-100","0","0",8,31
"1855",1855,"8/31/2017","Quercus","prinoides","768-54*1",0,"0",1,"75-94%",0,"0",1,"25-49%",1,0,"0",0,"0",1,"11-100",1,"0",1,"03-10","0","0",8,31
"1856",1856,"8/31/2017","Quercus","prinoides","742-51*1",0,"0",1,"75-94%",0,"0",1,"5-24%",1,0,"0",0,"0",1,"11-100",1,"0",1,"03-10","0","0",8,31
"1857",1857,"9/4/2017","Quercus","lyrata","1133-2004*1",0,"0",1,">95%",0,"0",1,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","Leaves turning yellow","0",9,4
"1858",1858,"9/4/2017","Quercus","gambelii","145-75*2",0,"0",1,">95%",0,"0",1,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","Leaves turning brown","0",9,4
"1859",1859,"9/4/2017","Quercus","michauxii","539-96*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","Leaves brown at tip","0",9,4
"1860",1860,"9/4/2017","Quercus","gambelii","145-75*1",0,"0",1,">95%",0,"0",1,"5-24%",0,0,"0",0,"0",1,"11-100",0,"0",0,"0","Small brown spots on leaves","0",9,4
"1861",1861,"9/4/2017","Quercus","michauxii","539-96*5",0,"0",1,">95%",0,"0",1,"5-24%",0,0,"0",0,"0",0,"0",0,"0",0,"0","75% dead. Some leaves red","0",9,4
"1862",1862,"9/4/2017","Quercus","gambelii","145-75*8",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"11-100",0,"0",0,"0","Small brown spots on leaves","0",9,4
"1863",1863,"9/4/2017","Quercus","subfalcata","656-32*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",9,4
"1864",1864,"9/4/2017","Quercus","stellata","210-91*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",9,4
"1865",1865,"9/4/2017","Quercus","robur","180-93*8",0,"0",1,">95%",0,"0",1,"25-49%",0,0,"0",0,"0",1,"03-10",0,"0",0,"0","Yellow at top of tree","0",9,4
"1866",1866,"9/4/2017","Quercus","hartwissiana","27-95*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","0","0",9,4
"1867",1867,"9/4/2017","Quercus","alba","304-94*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","Small brown spots on leaves","0",9,4
"1868",1868,"9/4/2017","Quercus","muehlenbergii","215-91*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","Small brown spots on leaves","0",9,4
"1869",1869,"9/4/2017","Quercus","phellos","109-74*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","No tag","0",9,4
"1870",1870,"9/4/2017","Quercus","stellata","212-91*2",0,"0",1,">95%",0,"0",1,"50-74%",0,0,"0",0,"0",1,"11-100",0,"0",0,"0","Leaves yellow green, some brown","0",9,4
"1871",1871,"9/4/2017","Quercus","stellata","212-91*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",9,4
"1872",1872,"9/4/2017","Quercus","marilandica","362-96*7",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",9,4
"1873",1873,"9/4/2017","Quercus","muehlenbergii","704-46*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",9,4
"1874",1874,"9/4/2017","Quercus","muehlenbergii","704-46*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",9,4
"1875",1875,"9/4/2017","Quercus","imbricaria","1512-35*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","Branches too high to see any fruit","0",9,4
"1876",1876,"9/4/2017","Quercus","bicolor","214-91*2",0,"0",1,">95%",0,"0",1,"75-94%",0,0,"0",0,"0",1,"03-10",0,"0",0,"0","Leaves turning brown","0",9,4
"1877",1877,"9/4/2017","Quercus","bicolor","214-91*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","0","0",9,4
"1878",1878,"9/4/2017","Quercus","imbricaria","523-32*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",9,4
"1879",1879,"9/5/2017","Quercus","shumardii","575-40*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","0","0",9,5
"1880",1880,"9/5/2017","Quercus","michauxii","645-48*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1881",1881,"9/5/2017","Quercus","montana","606-2000*4",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1882",1882,"9/5/2017","Quercus","lyrata","517-2000*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1883",1883,"9/5/2017","Quercus","montana","602-2000*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",1,"5-24%",0,"0","0","0",9,5
"1884",1884,"9/5/2017","Quercus","coccinea","1173-2004*4",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1885",1885,"9/5/2017","Quercus","coccinea","1173-2004*5",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1886",1886,"9/5/2017","Quercus","pyrenaica","200-99*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1887",1887,"9/5/2017","Quercus","petraea","20-2012*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1888",1888,"9/5/2017","Quercus","rubra","64-92*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",9,5
"1889",1889,"9/5/2017","Quercus","palustris","1164-22*6",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","0","0",9,5
"1890",1890,"9/5/2017","Quercus","palustris","77-72*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",9,5
"1891",1891,"9/5/2017","Quercus","robur","400-2009*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1892",1892,"9/5/2017","Quercus","shumardii","1513-35*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","0","0",9,5
"1893",1893,"9/5/2017","Quercus","shumardii","10-2008*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1894",1894,"9/5/2017","Quercus","marilandica","1134-2004*5",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1895",1895,"9/5/2017","Quercus","macrocarpa","597-2001*2",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1896",1896,"9/5/2017","Quercus","macrocarpa","696-2006*8",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1897",1897,"9/5/2017","Quercus","petraea","258-2004*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1898",1898,"9/5/2017","Quercus","imbricaria","1183-2004*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1899",1899,"9/5/2017","Quercus","palustris","573-40*7",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"1001-10000",0,"0",0,"0","0","0",9,5
"1900",1900,"9/5/2017","Quercus","ellipsoidalis","437-2004*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1901",1901,"9/5/2017","Quercus","coccinea","435-2004*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1902",1902,"9/5/2017","Quercus","georgiana","49-2002*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","Stunted acorns","0",9,5
"1903",1903,"9/5/2017","Quercus","bicolor","135-U*1",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",1,"5-24%",0,"0","0","0",9,5
"1904",1904,"9/5/2017","Quercus","lobata","526-2000*4",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1905",1905,"9/5/2017","Quercus","georgiana","49-2002*4",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","0","0",9,5
"1906",1906,"9/5/2017","Quercus","georgiana","49-2002*5",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",1,"101-1000",0,"0",0,"0","0","0",9,5
"1907",1907,"9/5/2017","Quercus","petraea","498-2005*3",0,"0",1,">95%",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,5
"1908",1908,"9/7/2017","Quercus","robur","400-2009*1",0,"0",1,"25-49%",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,7
"1909",1909,"9/7/2017","Quercus","petraea","20-2012*1",0,"0",1,"50-74%",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,7
"1910",1910,"9/7/2017","Quercus","montana","657-33*1",0,"0",1,"50-74%",0,"0",1,"50-74%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",9,7
"1911",1911,"9/7/2017","Quercus","rubra","466-37*1",0,"0",1,"75-94%",0,"0",1,"5-24%",1,0,"0",0,"0",1,"101-1000",1,"5-24%",1,"101-1000","0","0",9,7
"1912",1912,"9/7/2017","Quercus","rubra","354-37*1",0,"0",1,"75-94%",0,"0",1,"25-49%",1,0,"0",0,"0",1,"101-1000",1,"5-24%",1,"11-100","0","0",9,7
"1913",1913,"9/7/2017","Quercus","ilicifolia","260-93*1",0,"0",1,"50-74%",0,"0",1,"50-74%",1,0,"0",0,"0",1,"101-1000",1,"5-24%",1,"11-100","0","0",9,7
"1914",1914,"9/7/2017","Quercus","ilicifolia","260-93*2",0,"0",1,"75-94%",0,"0",1,"50-74%",1,0,"0",0,"0",1,">10000",1,"5-24%",1,"11-100","0","0",9,7
"1915",1915,"9/7/2017","Quercus","velutina","185-92*4",0,"0",1,"75-94%",0,"0",1,"5-24%",1,0,"0",0,"0",1,"101-1000",1,"25-49%",1,"101-1000","0","0",9,7
